Date,ETH-USD
2016-02-25,6.104800224304199
2016-02-26,5.921669960021973
2016-02-27,6.4258599281311035
2016-02-28,6.468349933624268
2016-02-29,6.336989879608154
2016-03-01,7.653689861297607
2016-03-02,8.4653902053833
2016-03-03,9.294150352478027
2016-03-04,10.406000137329102
2016-03-05,11.003700256347656
2016-03-06,11.38290023803711
2016-03-07,9.552630424499512
2016-03-08,9.847209930419922
2016-03-09,11.89799976348877
2016-03-10,11.305000305175781
2016-03-11,11.082799911499023
2016-03-12,13.533300399780273
2016-03-13,14.475000381469727
2016-03-14,12.45259952545166
2016-03-15,13.010000228881836
2016-03-16,12.520899772644043
2016-03-17,11.081500053405762
2016-03-18,10.998100280761719
2016-03-19,10.530699729919434
2016-03-20,10.31980037689209
2016-03-21,11.864100456237793
2016-03-22,11.274800300598145
2016-03-23,12.41670036315918
2016-03-24,11.234999656677246
2016-03-25,10.743200302124023
2016-03-26,10.973999977111816
2016-03-27,10.41919994354248
2016-03-28,11.665599822998047
2016-03-29,11.656399726867676
2016-03-30,11.952899932861328
2016-03-31,11.403499603271484
2016-04-01,11.663599967956543
2016-04-02,11.598899841308594
2016-04-03,11.618300437927246
2016-04-04,11.157299995422363
2016-04-05,10.43809986114502
2016-04-06,10.685400009155273
2016-04-07,10.069700241088867
2016-04-08,9.719590187072754
2016-04-09,9.150620460510254
2016-04-10,8.93634033203125
2016-04-11,8.643790245056152
2016-04-12,7.442309856414795
2016-04-13,8.04442024230957
2016-04-14,8.387240409851074
2016-04-15,8.242779731750488
2016-04-16,8.60949993133545
2016-04-17,9.309100151062012
2016-04-18,9.03600025177002
2016-04-19,8.714879989624023
2016-04-20,8.465789794921875
2016-04-21,8.10216999053955
2016-04-22,7.82125997543335
2016-04-23,8.294790267944336
2016-04-24,8.001350402832031
2016-04-25,7.55433988571167
2016-04-26,7.397039890289307
2016-04-27,7.759970188140869
2016-04-28,7.172530174255371
2016-04-29,7.457290172576904
2016-04-30,8.813980102539062
2016-05-01,8.846500396728516
2016-05-02,10.163200378417969
2016-05-03,9.311269760131836
2016-05-04,9.413769721984863
2016-05-05,9.82610034942627
2016-05-06,9.346639633178711
2016-05-07,9.37051010131836
2016-05-08,9.482930183410645
2016-05-09,9.297730445861816
2016-05-10,9.361519813537598
2016-05-11,9.9962797164917
2016-05-12,10.05780029296875
2016-05-13,10.506600379943848
2016-05-14,10.239700317382812
2016-05-15,9.962349891662598
2016-05-16,11.171299934387207
2016-05-17,12.198800086975098
2016-05-18,13.558600425720215
2016-05-19,14.769700050354004
2016-05-20,13.635600090026855
2016-05-21,14.015000343322754
2016-05-22,14.286100387573242
2016-05-23,13.46150016784668
2016-05-24,12.7322998046875
2016-05-25,12.526000022888184
2016-05-26,12.430399894714355
2016-05-27,11.29580020904541
2016-05-28,11.892900466918945
2016-05-29,12.3503999710083
2016-05-30,12.725299835205078
2016-05-31,14.077300071716309
2016-06-01,14.001500129699707
2016-06-02,13.73799991607666
2016-06-03,13.846699714660645
2016-06-04,13.740400314331055
2016-06-05,13.975000381469727
2016-06-06,13.934100151062012
2016-06-07,14.51200008392334
2016-06-08,14.417699813842773
2016-06-09,14.398599624633789
2016-06-10,13.908599853515625
2016-06-11,14.19159984588623
2016-06-12,15.74370002746582
2016-06-13,17.602699279785156
2016-06-14,18.893199920654297
2016-06-15,18.354299545288086
2016-06-16,20.588600158691406
2016-06-17,15.376799583435059
2016-06-18,11.330699920654297
2016-06-19,12.234199523925781
2016-06-20,11.839500427246094
2016-06-21,13.306699752807617
2016-06-22,13.095100402832031
2016-06-23,13.676199913024902
2016-06-24,14.332099914550781
2016-06-25,14.282999992370605
2016-06-26,13.850199699401855
2016-06-27,13.883899688720703
2016-06-28,12.175600051879883
2016-06-29,12.611200332641602
2016-06-30,12.46150016784668
2016-07-01,12.19950008392334
2016-07-02,12.128399848937988
2016-07-03,11.720199584960938
2016-07-04,11.470999717712402
2016-07-05,10.61139965057373
2016-07-06,10.528900146484375
2016-07-07,10.109399795532227
2016-07-08,11.394599914550781
2016-07-09,10.965499877929688
2016-07-10,10.947600364685059
2016-07-11,10.458999633789062
2016-07-12,10.51609992980957
2016-07-13,10.500499725341797
2016-07-14,11.513199806213379
2016-07-15,11.951600074768066
2016-07-16,11.652799606323242
2016-07-17,11.158699989318848
2016-07-18,11.03439998626709
2016-07-19,11.619099617004395
2016-07-20,12.450599670410156
2016-07-21,12.650699615478516
2016-07-22,14.66189956665039
2016-07-23,14.299699783325195
2016-07-24,12.749500274658203
2016-07-25,13.836099624633789
2016-07-26,11.989500045776367
2016-07-27,12.972800254821777
2016-07-28,12.843600273132324
2016-07-29,12.794599533081055
2016-07-30,12.461000442504883
2016-07-31,11.875900268554688
2016-08-01,10.94159984588623
2016-08-02,8.787280082702637
2016-08-03,10.293899536132812
2016-08-04,11.042799949645996
2016-08-05,10.925399780273438
2016-08-06,10.881099700927734
2016-08-07,10.911600112915039
2016-08-08,11.245400428771973
2016-08-09,12.24429988861084
2016-08-10,12.143199920654297
2016-08-11,11.690899848937988
2016-08-12,11.778499603271484
2016-08-13,11.57129955291748
2016-08-14,11.19480037689209
2016-08-15,11.218400001525879
2016-08-16,11.139699935913086
2016-08-17,10.752799987792969
2016-08-18,10.756099700927734
2016-08-19,10.748700141906738
2016-08-20,11.247400283813477
2016-08-21,11.179200172424316
2016-08-22,11.12090015411377
2016-08-23,11.030599594116211
2016-08-24,11.03600025177002
2016-08-25,11.357399940490723
2016-08-26,11.29539966583252
2016-08-27,11.148200035095215
2016-08-28,10.929300308227539
2016-08-29,10.983799934387207
2016-08-30,11.228899955749512
2016-08-31,11.67240047454834
2016-09-01,11.99489974975586
2016-09-02,12.11299991607666
2016-09-03,11.758700370788574
2016-09-04,11.679900169372559
2016-09-05,11.717000007629395
2016-09-06,11.68910026550293
2016-09-07,11.547900199890137
2016-09-08,11.34589958190918
2016-09-09,11.652799606323242
2016-09-10,12.168499946594238
2016-09-11,11.638400077819824
2016-09-12,11.893699645996094
2016-09-13,11.918700218200684
2016-09-14,11.923199653625488
2016-09-15,11.937000274658203
2016-09-16,12.555800437927246
2016-09-17,12.698599815368652
2016-09-18,12.43120002746582
2016-09-19,13.189000129699707
2016-09-20,14.430299758911133
2016-09-21,13.768500328063965
2016-09-22,13.247599601745605
2016-09-23,13.331299781799316
2016-09-24,12.877900123596191
2016-09-25,13.100899696350098
2016-09-26,12.823100090026855
2016-09-27,13.098299980163574
2016-09-28,13.274800300598145
2016-09-29,13.073399543762207
2016-09-30,13.224800109863281
2016-10-01,13.172699928283691
2016-10-02,13.199700355529785
2016-10-03,13.452400207519531
2016-10-04,13.277000427246094
2016-10-05,13.035699844360352
2016-10-06,12.854299545288086
2016-10-07,12.667099952697754
2016-10-08,12.219099998474121
2016-10-09,12.05370044708252
2016-10-10,11.755499839782715
2016-10-11,11.785699844360352
2016-10-12,11.933500289916992
2016-10-13,11.963000297546387
2016-10-14,11.938199996948242
2016-10-15,11.983400344848633
2016-10-16,11.951600074768066
2016-10-17,12.005000114440918
2016-10-18,12.588500022888184
2016-10-19,12.022600173950195
2016-10-20,12.098999977111816
2016-10-21,12.175399780273438
2016-10-22,12.071499824523926
2016-10-23,12.03600025177002
2016-10-24,11.968999862670898
2016-10-25,11.413999557495117
2016-10-26,11.531999588012695
2016-10-27,11.499699592590332
2016-10-28,11.085100173950195
2016-10-29,10.444600105285645
2016-10-30,11.18280029296875
2016-10-31,10.998200416564941
2016-11-01,10.76609992980957
2016-11-02,10.752599716186523
2016-11-03,10.800999641418457
2016-11-04,11.090700149536133
2016-11-05,11.0024995803833
2016-11-06,10.873499870300293
2016-11-07,10.808799743652344
2016-11-08,10.833700180053711
2016-11-09,10.655500411987305
2016-11-10,10.524499893188477
2016-11-11,10.289899826049805
2016-11-12,9.877960205078125
2016-11-13,10.101499557495117
2016-11-14,9.966480255126953
2016-11-15,10.217499732971191
2016-11-16,10.059100151062012
2016-11-17,9.991180419921875
2016-11-18,9.476160049438477
2016-11-19,9.662759780883789
2016-11-20,9.579279899597168
2016-11-21,9.620820045471191
2016-11-22,9.905719757080078
2016-11-23,9.843620300292969
2016-11-24,9.231670379638672
2016-11-25,9.402050018310547
2016-11-26,9.328109741210938
2016-11-27,8.998470306396484
2016-11-28,8.724820137023926
2016-11-29,8.17411994934082
2016-11-30,8.587539672851562
2016-12-01,8.452500343322754
2016-12-02,7.759960174560547
2016-12-03,7.921339988708496
2016-12-04,7.4436798095703125
2016-12-05,6.821660041809082
2016-12-06,7.868929862976074
2016-12-07,8.38148021697998
2016-12-08,8.230509757995605
2016-12-09,8.446009635925293
2016-12-10,8.125160217285156
2016-12-11,8.193619728088379
2016-12-12,8.522210121154785
2016-12-13,8.422849655151367
2016-12-14,8.265230178833008
2016-12-15,7.828470230102539
2016-12-16,7.85821008682251
2016-12-17,7.876589775085449
2016-12-18,7.865320205688477
2016-12-19,7.643819808959961
2016-12-20,7.660039901733398
2016-12-21,7.914400100708008
2016-12-22,7.585000038146973
2016-12-23,7.166150093078613
2016-12-24,7.265769958496094
2016-12-25,7.175079822540283
2016-12-26,7.274089813232422
2016-12-27,7.170820236206055
2016-12-28,7.520110130310059
2016-12-29,8.284159660339355
2016-12-30,8.159979820251465
2016-12-31,7.969099998474121
2017-01-01,8.17257022857666
2017-01-02,8.378510475158691
2017-01-03,9.725250244140625
2017-01-04,11.25160026550293
2017-01-05,10.254400253295898
2017-01-06,10.25469970703125
2017-01-07,9.86719036102295
2017-01-08,10.289799690246582
2017-01-09,10.325599670410156
2017-01-10,10.549599647521973
2017-01-11,9.71776008605957
2017-01-12,9.861330032348633
2017-01-13,9.769499778747559
2017-01-14,9.646659851074219
2017-01-15,9.90425968170166
2017-01-16,9.636500358581543
2017-01-17,10.302300453186035
2017-01-18,10.227800369262695
2017-01-19,10.397199630737305
2017-01-20,10.600600242614746
2017-01-21,10.909199714660645
2017-01-22,10.703200340270996
2017-01-23,10.820799827575684
2017-01-24,10.632499694824219
2017-01-25,10.570500373840332
2017-01-26,10.589099884033203
2017-01-27,10.537300109863281
2017-01-28,10.5649995803833
2017-01-29,10.484000205993652
2017-01-30,10.571200370788574
2017-01-31,10.727499961853027
2017-02-01,10.732099533081055
2017-02-02,10.821399688720703
2017-02-03,11.114500045776367
2017-02-04,11.433500289916992
2017-02-05,11.352999687194824
2017-02-06,11.389399528503418
2017-02-07,11.515299797058105
2017-02-08,11.43120002746582
2017-02-09,11.03219985961914
2017-02-10,11.278900146484375
2017-02-11,11.349499702453613
2017-02-12,11.399200439453125
2017-02-13,11.269499778747559
2017-02-14,13.025199890136719
2017-02-15,12.919699668884277
2017-02-16,12.90369987487793
2017-02-17,12.67650032043457
2017-02-18,12.810199737548828
2017-02-19,12.758500099182129
2017-02-20,12.430100440979004
2017-02-21,12.668399810791016
2017-02-22,12.599699974060059
2017-02-23,13.119400024414062
2017-02-24,13.069199562072754
2017-02-25,13.548700332641602
2017-02-26,14.520000457763672
2017-02-27,15.396499633789062
2017-02-28,15.81719970703125
2017-03-01,17.349700927734375
2017-03-02,19.03019905090332
2017-03-03,19.458999633789062
2017-03-04,18.618900299072266
2017-03-05,19.30229949951172
2017-03-06,19.60569953918457
2017-03-07,18.888599395751953
2017-03-08,16.65130043029785
2017-03-09,17.75469970703125
2017-03-10,19.332300186157227
2017-03-11,21.47249984741211
2017-03-12,23.437700271606445
2017-03-13,28.592899322509766
2017-03-14,28.654600143432617
2017-03-15,35.05590057373047
2017-03-16,46.34579849243164
2017-03-17,46.827999114990234
2017-03-18,34.16019821166992
2017-03-19,44.7401008605957
2017-03-20,43.390201568603516
2017-03-21,43.14509963989258
2017-03-22,42.342098236083984
2017-03-23,43.67839813232422
2017-03-24,53.10749816894531
2017-03-25,51.25
2017-03-26,50.52159881591797
2017-03-27,49.666900634765625
2017-03-28,50.774898529052734
2017-03-29,53.1260986328125
2017-03-30,52.2057991027832
2017-03-31,50.03730010986328
2017-04-01,50.699501037597656
2017-04-02,48.74869918823242
2017-04-03,44.35639953613281
2017-04-04,44.64189910888672
2017-04-05,45.30400085449219
2017-04-06,43.24209976196289
2017-04-07,42.162601470947266
2017-04-08,44.307098388671875
2017-04-09,43.266998291015625
2017-04-10,43.43519973754883
2017-04-11,43.40719985961914
2017-04-12,46.28730010986328
2017-04-13,50.219398498535156
2017-04-14,47.574100494384766
2017-04-15,49.10150146484375
2017-04-16,48.71849822998047
2017-04-17,48.30459976196289
2017-04-18,50.70750045776367
2017-04-19,48.305301666259766
2017-04-20,49.67219924926758
2017-04-21,48.22439956665039
2017-04-22,48.553001403808594
2017-04-23,48.48929977416992
2017-04-24,50.03150177001953
2017-04-25,49.89120101928711
2017-04-26,52.720298767089844
2017-04-27,62.167701721191406
2017-04-28,70.1592025756836
2017-04-29,68.37689971923828
2017-04-30,79.02120208740234
2017-05-01,76.2969970703125
2017-05-02,77.26380157470703
2017-05-03,79.71820068359375
2017-05-04,96.98139953613281
2017-05-05,94.39849853515625
2017-05-06,97.8134994506836
2017-05-07,94.0073013305664
2017-05-08,91.42040252685547
2017-05-09,91.16290283203125
2017-05-10,89.52490234375
2017-05-11,89.87969970703125
2017-05-12,88.65540313720703
2017-05-13,90.83540344238281
2017-05-14,90.7864990234375
2017-05-15,92.41490173339844
2017-05-16,89.43800354003906
2017-05-17,89.86039733886719
2017-05-18,96.90630340576172
2017-05-19,129.52699279785156
2017-05-20,126.52100372314453
2017-05-21,157.93699645996094
2017-05-22,174.26100158691406
2017-05-23,181.95199584960938
2017-05-24,190.04600524902344
2017-05-25,174.4459991455078
2017-05-26,160.4029998779297
2017-05-27,157.75799560546875
2017-05-28,170.51100158691406
2017-05-29,194.90899658203125
2017-05-30,231.91099548339844
2017-05-31,230.66900634765625
2017-06-01,222.23899841308594
2017-06-02,223.77499389648438
2017-06-03,224.37600708007812
2017-06-04,245.33200073242188
2017-06-05,248.46400451660156
2017-06-06,264.46600341796875
2017-06-07,258.0710144042969
2017-06-08,261.6659851074219
2017-06-09,281.73699951171875
2017-06-10,337.6679992675781
2017-06-11,340.6090087890625
2017-06-12,401.489990234375
2017-06-13,397.5369873046875
2017-06-14,359.0530090332031
2017-06-15,361.9330139160156
2017-06-16,370.22698974609375
2017-06-17,379.41400146484375
2017-06-18,371.4580078125
2017-06-19,370.0559997558594
2017-06-20,359.0050048828125
2017-06-21,336.87200927734375
2017-06-22,336.3710021972656
2017-06-23,341.739013671875
2017-06-24,323.6960144042969
2017-06-25,303.24798583984375
2017-06-26,272.6919860839844
2017-06-27,293.0880126953125
2017-06-28,327.927001953125
2017-06-29,302.88299560546875
2017-06-30,294.9159851074219
2017-07-01,274.60101318359375
2017-07-02,287.98699951171875
2017-07-03,282.89801025390625
2017-07-04,273.3030090332031
2017-07-05,268.77398681640625
2017-07-06,270.54901123046875
2017-07-07,245.99099731445312
2017-07-08,251.69700622558594
2017-07-09,242.13699340820312
2017-07-10,215.35699462890625
2017-07-11,197.4040069580078
2017-07-12,230.7740020751953
2017-07-13,209.73300170898438
2017-07-14,199.66200256347656
2017-07-15,170.65499877929688
2017-07-16,157.36300659179688
2017-07-17,193.4239959716797
2017-07-18,234.39100646972656
2017-07-19,199.7030029296875
2017-07-20,227.26499938964844
2017-07-21,218.30499267578125
2017-07-22,229.4759979248047
2017-07-23,225.9510040283203
2017-07-24,224.71099853515625
2017-07-25,206.7100067138672
2017-07-26,203.9530029296875
2017-07-27,204.3179931640625
2017-07-28,193.1230010986328
2017-07-29,205.78900146484375
2017-07-30,197.97799682617188
2017-07-31,203.87100219726562
2017-08-01,226.7689971923828
2017-08-02,219.95199584960938
2017-08-03,225.3419952392578
2017-08-04,223.072998046875
2017-08-05,256.5069885253906
2017-08-06,261.5669860839844
2017-08-07,269.17999267578125
2017-08-08,296.7690124511719
2017-08-09,296.0270080566406
2017-08-10,295.8919982910156
2017-08-11,308.864013671875
2017-08-12,310.60101318359375
2017-08-13,298.0639953613281
2017-08-14,300.09698486328125
2017-08-15,289.8179931640625
2017-08-16,302.2669982910156
2017-08-17,301.4570007324219
2017-08-18,295.5899963378906
2017-08-19,297.4700012207031
2017-08-20,301.4280090332031
2017-08-21,321.59100341796875
2017-08-22,314.7850036621094
2017-08-23,317.5190124511719
2017-08-24,325.6109924316406
2017-08-25,331.9150085449219
2017-08-26,333.8819885253906
2017-08-27,347.89300537109375
2017-08-28,347.74700927734375
2017-08-29,370.6669921875
2017-08-30,378.4849853515625
2017-08-31,383.0419921875
2017-09-01,387.7409973144531
2017-09-02,348.9840087890625
2017-09-03,347.4840087890625
2017-09-04,295.1709899902344
2017-09-05,312.9880065917969
2017-09-06,334.3380126953125
2017-09-07,329.4280090332031
2017-09-08,296.49700927734375
2017-09-09,294.4049987792969
2017-09-10,288.74700927734375
2017-09-11,294.5320129394531
2017-09-12,291.4639892578125
2017-09-13,277.11199951171875
2017-09-14,213.9080047607422
2017-09-15,250.46400451660156
2017-09-16,246.52200317382812
2017-09-17,251.74899291992188
2017-09-18,293.49700927734375
2017-09-19,282.8039855957031
2017-09-20,283.74200439453125
2017-09-21,258.5799865722656
2017-09-22,264.30999755859375
2017-09-23,286.1679992675781
2017-09-24,282.4830017089844
2017-09-25,292.3320007324219
2017-09-26,287.43798828125
2017-09-27,306.4670104980469
2017-09-28,299.1549987792969
2017-09-29,291.4670104980469
2017-09-30,301.4649963378906
2017-10-01,302.3370056152344
2017-10-02,297.4750061035156
2017-10-03,292.4630126953125
2017-10-04,292.6579895019531
2017-10-05,295.8630065917969
2017-10-06,308.5880126953125
2017-10-07,311.1239929199219
2017-10-08,308.6080017089844
2017-10-09,297.3919982910156
2017-10-10,299.8699951171875
2017-10-11,303.45599365234375
2017-10-12,304.135986328125
2017-10-13,338.7569885253906
2017-10-14,339.62799072265625
2017-10-15,336.5950012207031
2017-10-16,333.3840026855469
2017-10-17,317.0820007324219
2017-10-18,314.3190002441406
2017-10-19,308.0880126953125
2017-10-20,304.0060119628906
2017-10-21,300.18701171875
2017-10-22,295.4460144042969
2017-10-23,286.95001220703125
2017-10-24,298.3280029296875
2017-10-25,297.92498779296875
2017-10-26,296.5270080566406
2017-10-27,297.4230041503906
2017-10-28,296.2980041503906
2017-10-29,305.0880126953125
2017-10-30,307.7510070800781
2017-10-31,305.8789978027344
2017-11-01,291.6940002441406
2017-11-02,287.4289855957031
2017-11-03,305.71099853515625
2017-11-04,300.468994140625
2017-11-05,296.26300048828125
2017-11-06,298.8919982910156
2017-11-07,294.65899658203125
2017-11-08,309.07000732421875
2017-11-09,320.8840026855469
2017-11-10,299.25299072265625
2017-11-11,314.6809997558594
2017-11-12,307.9079895019531
2017-11-13,316.71600341796875
2017-11-14,337.6310119628906
2017-11-15,333.35699462890625
2017-11-16,330.92401123046875
2017-11-17,332.3940124511719
2017-11-18,347.61199951171875
2017-11-19,354.385986328125
2017-11-20,366.7300109863281
2017-11-21,360.4010009765625
2017-11-22,380.6520080566406
2017-11-23,410.1659851074219
2017-11-24,474.9110107421875
2017-11-25,466.2760009765625
2017-11-26,471.3299865722656
2017-11-27,480.3550109863281
2017-11-28,472.9020080566406
2017-11-29,427.52301025390625
2017-11-30,447.114013671875
2017-12-01,466.5400085449219
2017-12-02,463.4490051269531
2017-12-03,465.8529968261719
2017-12-04,470.2040100097656
2017-12-05,463.281005859375
2017-12-06,428.5880126953125
2017-12-07,434.4079895019531
2017-12-08,456.031005859375
2017-12-09,473.50201416015625
2017-12-10,441.72100830078125
2017-12-11,515.135986328125
2017-12-12,651.4310302734375
2017-12-13,702.7670288085938
2017-12-14,695.8159790039062
2017-12-15,684.447998046875
2017-12-16,696.208984375
2017-12-17,719.9749755859375
2017-12-18,794.64501953125
2017-12-19,826.822998046875
2017-12-20,819.0859985351562
2017-12-21,821.06298828125
2017-12-22,674.8599853515625
2017-12-23,719.3870239257812
2017-12-24,694.1480102539062
2017-12-25,765.833984375
2017-12-26,773.8359985351562
2017-12-27,762.8419799804688
2017-12-28,737.0230102539062
2017-12-29,753.5919799804688
2017-12-30,717.2570190429688
2017-12-31,756.7329711914062
2018-01-01,772.6409912109375
2018-01-02,884.4439697265625
2018-01-03,962.719970703125
2018-01-04,980.9219970703125
2018-01-05,997.719970703125
2018-01-06,1041.6800537109375
2018-01-07,1153.1700439453125
2018-01-08,1148.530029296875
2018-01-09,1299.739990234375
2018-01-10,1255.8199462890625
2018-01-11,1154.9300537109375
2018-01-12,1273.199951171875
2018-01-13,1396.4200439453125
2018-01-14,1366.77001953125
2018-01-15,1291.9200439453125
2018-01-16,1053.68994140625
2018-01-17,1014.25
2018-01-18,1036.280029296875
2018-01-19,1039.0999755859375
2018-01-20,1155.1500244140625
2018-01-21,1049.5799560546875
2018-01-22,1003.260009765625
2018-01-23,986.22900390625
2018-01-24,1058.780029296875
2018-01-25,1056.030029296875
2018-01-26,1055.1700439453125
2018-01-27,1107.0699462890625
2018-01-28,1246.010009765625
2018-01-29,1182.3599853515625
2018-01-30,1071.1300048828125
2018-01-31,1118.31005859375
2018-02-01,1036.7900390625
2018-02-02,915.7849731445312
2018-02-03,964.0189819335938
2018-02-04,834.6820068359375
2018-02-05,697.9509887695312
2018-02-06,793.1220092773438
2018-02-07,757.0679931640625
2018-02-08,817.8070068359375
2018-02-09,883.864990234375
2018-02-10,860.4149780273438
2018-02-11,814.6599731445312
2018-02-12,868.7069702148438
2018-02-13,845.2579956054688
